"person","sequence_id","coin","start","sequence","dataset"
"frantisekB",1,"20DEM-silver","t","tththhtttthttthhhttttthhhttttttthxhhhttthtthttttttthhthhtthhhhthhhhthhhhhthtthhhththhhtttthhhhhthxttht","Marathon"
"frantisekB",2,"20DEM-silver","h","tthtthhhhttxttttthhtthhtthtthhthhtttththhhhthhhtttttxthtttthttthtthtthhhthttthhtthtthhhtthhthhththttth","Marathon"
"frantisekB",3,"20DEM-silver","t","thhththhtthhhhthtthhtxhxtttttthththhxttttththhhttthththhthhttthtththhthtxhththtthhthhhhhhhttthttthtthhtt","Marathon"
"frantisekB",4,"20DEM-silver","t","thhhhthhhhhhhthhhhhhtthhhhtttththttttththhtttttthhthhhhhthhtthhtttthhhhhhthtttxtttthhththhttthhthhtht","Marathon"
"frantisekB",5,"20DEM-silver","h","tttthtthhhthttttttthtthtthhxhhthhhttthththhthtttttthtththtthhthhhthtthtththhtxhhxthxhxhthttthttthhtthhhhh","Marathon"
"frantisekB",6,"20DEM-silver","h","thhhttthhttthhttthhtthhhthtttthtthtthththhthhhththttthhthhtthhhthhhthttthhthhhhhttttttttthhthtthttth","Marathon"
"frantisekB",7,"20DEM-silver","t","tththtthtthhhthhhhhthtththhhtthtttthththhthhttthhththhhhtthttxtttthththththhhhthhththhhhhhhhhhhttthxht","Marathon"
"frantisekB",8,"20DEM-silver","h","htthtthttthtttttttttthtththhtthhhhthhtttttthtthhtthhthtthttttthxthhtttththtthhhxhhttttttthtthhthtthhht","Marathon"
"frantisekB",9,"20DEM-silver","h","tthtthhtthhhhthhthtthhththhhtttttttththhttthththhttthhxhtththhhhhhhthhhhtxthtttthhhthhthxhtthththhhhhth","Marathon"
"frantisekB",10,"20DEM-silver","h","tthhhhtthtthhtthtththhthhhttttththhhthttthttthtthxtttththhthhhhttxttthhhhththhhhtttththhhhthhhtthhthhh","Marathon"
"frantisekB",11,"1CZK","h","htthhhtxtxhhhhtthhhhthhttttthttthhttxhhthtthttthxxtthhhhhhhhxttthxthttttththttttttxthhhttthhhxhhttthhttththtt","Marathon"
"frantisekB",12,"1CZK","h","hthtthhhtttthttthxhtthhthhhhxthhhthttttththhhttththhhthhthhtthtthhhththttthtthhhhhhhxththhhhttxhhtthttth","Marathon"
"frantisekB",13,"1CZK","t","tthtthhhhtttxttthhtthhtxhttttthhhthhttttthhhtthttththhtthtttthhhhtxthttthththhhtttthtttttthtthttthhthth","Marathon"
"frantisekB",14,"1CZK","h","xtthhththhtthhhthththhhthttthtthhtththhtththhhthtttttttththhhttthhhxtthhhththhhhttththtthhthtthhthhhhh","Marathon"
"frantisekB",15,"1CZK","h","tthxttthhththhxhhtttthhhhtthtxhtthhhthhhhhthxhxthhxtthtttthtttttthhthhttthhthhhhhththhthhhththhhhhthhhttxth","Marathon"
"frantisekB",16,"1CZK","h","thhhththhthttthhthhxhhtthtxhtthhhthhtththhhhthtthhtthhthhhhhtthhhttthxhhhthhhhhtttxthhhttthtthhtthhhhtth","Marathon"
"frantisekB",17,"1CZK","t","tththhtttttthhthhththhhtththhttttttththhxhtttttththhhththhtxhthhtththhhhhhtthhhhththttxhtthtttttthhhhhh","Marathon"
"frantisekB",18,"1CZK","h","thththhhhhtthhhhhthtththtthhtthhthhthhhhtthhhhthttxhthhhttthhxthtthhhhhththhhhtthhhhththhththhtthththt","Marathon"
"frantisekB",19,"1CZK","h","ttthhhthhttthtthttttthhhthttttthhhtttxtttthhththhtthhtthtthtthtththhthhhthttthhhxxhhthththtttthttttxhhth","Marathon"
"frantisekB",20,"1CZK","t","hhhhthxhtttthhtthhhhxhhtthhhtthtxxtttttthhxtthtthhththhhhhtthhhtththxhththththxtththtxhtthhtxhttttthhhtthtttt","Marathon"
"frantisekB",21,"5CZK","t","hthhhtthhtxhttthhhththhtthththttthxhththhhtxththththhhtttthhththhhtththxhhthttxtthtttththhthtttththhtthth","Marathon"
"frantisekB",22,"5CZK","t","thththhhhthhxhtttthththhhxttthtththtttthtxthtttxthhthhhxthhhhtttththttttthhhthxttxhhhtthtxhhttthhhxhhhttthttt","Marathon"
"frantisekB",23,"5CZK","h","tthhththttxhhtthttthhtthttttththhhtxhxhttthhxthtthhthtthttthhtthxthhthtthttttththtxhtthxttththtttthhthththh","Marathon"
"frantisekB",24,"5CZK","h","hhtthttthttthtthhhhhxthttttttxhhtthhtthhtxhtttththtthhhhtthtthxthhhttthtttxthttthtttttthtthhhhththhhthttxt","Marathon"
"frantisekB",25,"5CZK","h","tttthhhhhxhttthtthhhxhtttttthhhhthhhtxthhththtthtthtthhtthtxhtttxhthhhtthttttthtththttthhhxhhtxththxhhtthhth","Marathon"
"frantisekB",26,"5CZK","t","xttttttttthhhhhhhhhttttthhthtthhhthtththththttthtthhxhttthxttthtthhhthhhhthtxttttthhhhhtthtttthttthhthth","Marathon"
"frantisekB",27,"5CZK","h","ttththththhhhtxtttthtxthhhththtttthttthththhhhtxhtthtthtthththhxthtxthxhhhthththththhxhhthtxtththhtthhhthhtxh","Marathon"
"frantisekB",28,"5CZK","h","hhhhthhhttttxtthttthhtttttttthththhhhththhxttthtthhxhhtttthhhthhthtttthhxhtthtxhhthtttthtthttttthhththhth","Marathon"
"frantisekB",29,"5CZK","t","thhthhhthxthhthhhhhxhthttttthtthxttthhhthxhtttthhthhthhththhtxxhtthhtttthhhthhhhtttthttxxhhhhttthhhhthhthhht","Marathon"
"frantisekB",30,"5CZK","h","httththhhhtxttthhthxthttthththtthtttxhhtthhhtthttthhthhtttthhhtthththttxththhhtthtthtththhttthththhhthht","Marathon"
"frantisekB",31,"0.25USD","t","xttthhthttthhtthhhhhthhtttthhhhxhhthtttthhhtttxhhhhthththtthtthhhthhhtttthtttthhhthhhhthtttthhthhhhhttxt","Marathon"
"frantisekB",32,"0.25USD","h","hhhtthhhhxthhtthtttthhhhthxtththxthhxhthttthxhhhhhhthtththhttthttthxthttththtxhhhhthhhthhtthhhhhhtttttthhhh","Marathon"
"frantisekB",33,"0.25USD","h","tthhththhthhhxtththhthhhthttthhthhtxhhtthtthxhhhxhhhtthhhthxthhtththhtthhxxhhtttththttthtttthxthttthtxtttttxht","Marathon"
"frantisekB",34,"0.25USD","t","hhthhthxhttthhthhxthtxhhtthtththtthhhhttxhthhttththhhhhhxthhhhttthhhxhthttthtxttththhhhttththtthtththhxtthth","Marathon"
"frantisekB",35,"0.25USD","t","thhtttxhhhhhhhhhhhhhxthtttthttthhthtthhxthhtxtxttxttthhttthhtththtthtxtxthhthttthhtttxxhhhhxthththhhtthhhhththh","Marathon"
"frantisekB",36,"0.25USD","t","hhhxhttthhhhhhththththtthtthhtthhtttthhthtthhtxtthhtxhhhththhttthtttthttttxhhthhhhththhthxtttthxthhttxtxttth","Marathon"
"frantisekB",37,"0.25USD","t","thtthththhhthhhhtthhththtththththhhhthttthtththxhhttxhhhhttxthxthhthhttxththththhhhttthhttthttththxhtxthhth","Marathon"
"frantisekB",38,"0.25USD","h","hhthtthtthttthtttthtthttttththhtxththhhxhhththhxthhhhthtxtttttthhthhtthhtthtthxthhhhhthhtttxhhtthhthhtthxhxh","Marathon"
"frantisekB",39,"0.25USD","h","thxthtttthththxhtthhthtttthhththhhhththhtththhtthhtththxthththtthhthhhhxttxttttthhhthtxtththhhhxtthhhhhhthh","Marathon"
"frantisekB",40,"0.25USD","h","thhhhhhthhhhtxxtttthtthttxtthxtththttthxthhthxhhhhththtthtttthttttttthxtththhthhthhthhthttththttxthhxtthttthh","Marathon"
"frantisekB",41,"10CZK","h","xthhhhhththtthhhttthhthtthhxhtxhhtthttthhhhththttthhtthttxhththththhhthxtththtthhththhtxthxhttthhtththhhthxt","Marathon"
"frantisekB",42,"10CZK","h","hhthtttththtxttthhhtttxhtthhxtthxhhhtthththttxhhhthhttthhxhthhthththhhtthhthtttththhttttthhxhhthhhthxhtthttt","Marathon"
"frantisekB",43,"10CZK","t","htttxhhttxhxtttththhxhhhhtthtthhhthhhthhttttxthhxhthhhttthhttthhttttthtththtthhhthththhtthhththxhhthtthhhth","Marathon"
"frantisekB",44,"10CZK","t","hthhhhhthhthhhhhhxtxhthhhhhtthtttthththththttthhthtxthttthxhhhththtthttxthtthttthhhthhhthhhhhhthtttxhhhhht","Marathon"
"frantisekB",45,"10CZK","h","ththhhtxhhhttthhhththttttthxhttxtthtthhthttthhxtttthththhhhhhxhthhhhhtthhhtthttthtthtxhttttththtttthhhhhhh","Marathon"
"frantisekB",46,"10CZK","h","hthhttxtththhthhtthhththhthtxhttthtxhhhthhttthxttthhthtttthhhttxhtthththtttthhhthttttxhttttthhhhhtththxtttt","Marathon"
"frantisekB",47,"10CZK","t","tthhhtttxtthtthhxhhhhthhttttxhhhthhhtthxhhhhxhttthhhhttthtthttthhxhtththhttthhhtthhttthhhhhtthhhtxtththhhht","Marathon"
"frantisekB",48,"10CZK","h","hthhhtthhhtththtxhtthhthhhhttttttxttttttxtttthhthhhhhtttxhhthththhtxththxhttthhthhhhxtthhhhhttttthhthtthttt","Marathon"
"frantisekB",49,"10CZK","t","thhhhthttthhthhhththhttxhhtthtththhhhhththtttthhhththhhhxhhhxtthhthxhthththhtxxxtxhtxtthttttxhhtthhtthhhtxhtthh","Marathon"
"frantisekB",50,"10CZK","t","htthhthxxhthththttthhhttttttxtthtthxtttthtthhththhhtttththhttthttthtttthtththtttthhtttxhthththththhhthtth","Marathon"
"frantisekB",51,"0.50EUR","h","htxthhtttttthththttththhhtththtthttxttttxththttthtthttthhhhhhthththhhttttthththhhhhthhthhthttthxttthhhtt","Marathon"
"frantisekB",52,"0.50EUR","t","htxtthttxthhhthhhhhthhhhthhhhthtttthtxhthhttthhhhtthhttttthhthththhtttthhtthhhxhhtttthtthttthhhhxhhhhhxhht","Marathon"
"frantisekB",53,"0.50EUR","t","tthtthhhhtththhthththhthtttththhhthhthhtxhhtttthhhxttthtthhxththhhhhtthtthhhhthtththtthththttxxthtththttt","Marathon"
"frantisekB",54,"0.50EUR","h","hthtthhhxthhthttththhttthttxhtthhhhthhhhthtththhhhtxhhhhhhthththttttthhhtttthththxhthhttthhhththtthhxthhh","Marathon"
"frantisekB",55,"0.50EUR","t","tththhhxthhththhhhhhxhhhhththttthhtthttthhhhhhtttttttxtthttxhhthhhtthttttthhtthhtthhthtthhhhhttthhhthhth","Marathon"
"frantisekB",56,"0.50EUR","h","hhthhhxthhtthttthththhthhhhtxththtthhtthhhtthhtthtthhthhhttttttththththhthtthhttxhthhtthhhhttttththhttt","Marathon"
"frantisekB",57,"0.50EUR","h","hhhthhtthttttxhhxthtttthhhtthhhhttthtthhhhhthhththtxhhtthhhhhhhhthhhtthttttxhhhhxhhhththtthhhhththhhhxthth","Marathon"
"frantisekB",58,"0.50EUR","t","hhthttthththhhtthhhhxtthhhhhttthtttthhtttththhthhhxhhtxhthhttxtttttttttthhhtttthhhhthtthththxthttthxhhthth","Marathon"
"frantisekB",59,"0.50EUR","h","hhhttthtxththtthhhtthhtttthththttthhthtthhhttttthhtttththxhtththhhxthhtthhththtttttthtxhhththhttthhhtxtht","Marathon"
"frantisekB",60,"0.50EUR","h","hhththththththtthtthhhhtthxtxhttthtxthtththththhtththttttththtthttthhhttththhhxhttththxhtthhhhttthttxhhhtt","Marathon"
"frantisekB",61,"1EUR","t","hxhtxtxxhhtthhhhtthhttxhhttthttthhhhhhhthhhhtthhhhhhthhtthhhhhtththhhthxxtthhxthhhhhththtttttttxhhhhhtttthhtt","Marathon"
"frantisekB",62,"1EUR","t","txhthhhtttttthttttttthhhhhthhtttththttxthtxhththhhthttthhhthhhhthttttthtthttththhhttxhhhththhthtththhhtt","Marathon"
"frantisekB",63,"1EUR","h","htthhtxhthhhttthhxthttthtthhthhhxthttthththththhthhtthhthhxhhhtthhhhttthtththththhthtththhxhtttxtthththhht","Marathon"
"frantisekB",64,"1EUR","h","httxhtttttththhhhhtttththhhtthhthtthhthtxhhththtthttthtthhtthhtththhhthhttttxhhthtttxhhxthhttxtthhhttthhht","Marathon"
"frantisekB",65,"1EUR","t","hhththhhthththtthhhthhhxhtthtthhtthxtttttthhtthhhhththttttxhhhthtththtttttthttttthhhtthhtththhhhhthttxtt","Marathon"
"frantisekB",66,"1EUR","h","tttthhhhtxththhhtthtthhhhxhhththhxthhthththtttttthxtttthttthhhthhhhthhtthtthhhtthhxhhhtthtthhttthtthtthht","Marathon"
"frantisekB",67,"1EUR","t","hhxhhhtththhhthhhthhhtxthtxhhhthtththxhhhttthhhxhhthhtthxhthhttthhttthhhthhtxthhtthhththtxtthtthhxhhhhtththht","Marathon"
"frantisekB",68,"1EUR","t","httthtthhthhtxhthhthhthxhhxhhttttthtthhttthhhhhhhttttxhhhthhhthhhhhhhhhtthhttxhhtththhtthttttxhthththxthttt","Marathon"
"frantisekB",69,"1EUR","h","thhthttthhhthttttthhhthhhtxhhtthtthhhhththxtththtthhhthtthhhtttthtthtxtththhhhhtththhththhttththtttthhh","Marathon"
"frantisekB",70,"1EUR","h","hhthtthtththththhthhthhhhhhttthxththxtttthhhhtxththththhhthttthtthttthhhhhtthhhhththhtttxhthhhthhthttthh","Marathon"
"frantisekB",71,"1EUR","h","ttthhhthhthhthhhthtttthhttthhtthhhxttththththhhxhhhhhhxhhttthttxhthtxhhhhhttthtthhhtthhhthhhtthhhttthtthh","Marathon"
"frantisekB",72,"1EUR","t","hhthtttttttthhhxhhhthtththhttththxhttttttttthhtthtthhthhhthhtxhhttthhttxtthtttthththttttthhhttththththhh","Marathon"
"frantisekB",73,"1EUR","t","thhttxhtththtthhhhthhhhhhthhhhhthtthhtxhthhhhhtthhhthtxttxhxhhtxtthhthhtxhtthhxhhthhtththhthtththxhthxxttthhthh","Marathon"
"frantisekB",74,"1EUR","h","hhtthhxhttthhhhtxthththtttthttthhhtthtttththhthhttxthttththhhthtxhththhhxhthhhxhhttthtthhhhhhtthththhxthhhh","Marathon"
"frantisekB",75,"1EUR","h","xttthhthhhxttthhtttthththththhxthhttttthhhhhhxhtttttthhhhtthtthxthtthhhtthtttttxthhthtthhhtthtxtthttthththh","Marathon"
"frantisekB",76,"1EUR","h","tthttthxhhhthhxththhtttthhthhtthhttxthttxtththhtthtthhthhxhxhhhhhthhhhhttttttttttththtttthttttxhhxhhxtththtth","Marathon"
"frantisekB",77,"1EUR","h","hhttthttxhhhhhtthhthhthhthhtthhhhhhhhthtthhthtthhthtxtthththhtthhtxhhththttttthhtxhxththttxhxttthhhhttttthh","Marathon"
"frantisekB",78,"1EUR","h","ththtxththhhttththttthttxthhthtttttthhhxhhhhhthtthtthtttthhtttthhhhhhtthhttthhtthhththtthhhtthttxtxhtthtt","Marathon"
"frantisekB",79,"1EUR","h","hhxthhhxhttttthhxhtthhtththttthhthxthttthhttxhxhhhhhhthhxthhtthhtxhtthhhththxhhhthhhhthtththhxthhtthhhhththhhh","Marathon"
"ingeborgR",1,"2HRK","h","thhhtxhhthtxthtttthttththththhhttttthxhtthhhhhxtxhthxttthxhtttthhhttxttthhhhttthtxhthtthhhhtttttttthtththhttt","Marathon"
"ingeborgR",2,"2HRK","t","hththhthhththhtthhhhxtththhthxtththhthhthttthhththhhthtththhthththhthththtthhttthhththtxhhhthttthhtthht","Marathon"
"ingeborgR",3,"2HRK","h","htththtthhthtttxhthttttthhhhthhhhttthhtthhthhtttxtthtththhhhhthhhhhhhthhhthtxxxtthhtttttthhhtthtthtthhthh","Marathon"
"ingeborgR",4,"2HRK","h","tttthttthhtthtththhhththhhxhtttxhhhhthtthhthttthhhhthhttththhhhthhhtttthhhttththhhhttthhhthhthhthhthth","Marathon"
"ingeborgR",5,"2HRK","t","tthttthhththhthhttttttthhhhhttxhxthhhhththhhtttthhhhttthhhhhtthththththhthhhthhtttttttthhhhhhhthhhtthh","Marathon"
"ingeborgR",44,"2HRK","t","ttthththhthhttththtxhhhxhthhtxtthtxttthhhhthhhthtttthhhttthhhxtthhhththhhhthtthhthttthhhhhhhhhhthttthhttt","Marathon"
"ingeborgR",45,"2HRK","t","hxthhttthhhhhtttttttththhthhhxtthhhthhhhthhhttttxttthtthhtttttthhhtttthhhhhhhhhhtxththttthhhhhththththhh","Marathon"
"ingeborgR",46,"2HRK","h","hxthhttthhhhhtttttttththhthhhxtthhhthhhhthhhttttxttthtthhtttttthhhtttthhhhhhhhhhtxththttthhhhhththththh","Marathon"
"ingeborgR",47,"2HRK","t","hhxttththhthhhttthhhhhhttttttxttthhttthhtthhthxtxhththtthhhtththhhhthtthhhhhhttthxhhtththhhhthhtthhthttth","Marathon"
"ingeborgR",48,"2HRK","h","tthtththhtthxhtthhhthhhhthththhthhthtthhthththttthhhhhhththhhhhtthttttttthhhthtthhhhxththhhhthhthhthth","Marathon"
"ingeborgR",49,"2HRK","t","tthtthhttttthhtttthtthttthhhththhhtttthtttthtthhhthththhhtththttthhhhhtxthttthththtthhhthhhhttttthtth","Marathon"
"ingeborgR",50,"2HRK","t","htttthhhtthtthttthththhthtththhhhxhhhhthhhhhhhhtttthtthhhthththhtttthhttthhthhhhthhhhthhttxhxhtttthhtht","Marathon"
"ingeborgR",51,"2HRK","t","hhthtttttththhhhhttthhthtttthtxhttthhthhhhhthhhhhhththhtxhttthhtthttttthtthtththththhhthhxhthhtthttttht","Marathon"
"ingeborgR",52,"2HRK","t","tttthtttthhttththtththtththhhtthththhththttthhxthhhthhthhtthththhhhhtththtttthththhttthttthttthththht","Marathon"
"ingeborgR",53,"2HRK","t","thtthhthhthttthhhthhttxhhthhxthtttxhtttthhhhhhtthhhththhhttththtxthtttttttthhhthhxhttttthhhhhtxhhthhhthhth","Marathon"
"ingeborgR",54,"2HRK","t","hhtthththhhhhtttthttthttttttthhhhhththttthhtttththhthhttxhhhtttththththhthhttththttthhhtthhhhhtththht","Marathon"
"ingeborgR",55,"2HRK","h","hthhhththhtthhhtththththtthhthttttttthththtttthtththththtttthhhhtththhththxhhhhthtttthhhttttthhtttthh","Marathon"
"ingeborgR",56,"2HRK","t","thhththtthhhtttttthtttthhhhtththtttththhhththhxhttthhhtththththhthhxxtttththhhhhhtththhhtthhhthtththhhh","Marathon"
"ingeborgR",57,"2HRK","h","htthttththttttxthtthhthhttthhhthhhhthtthtthhthhhhtthtthhhtttttthhhhhhxhthtththhhththhxhthhthtthhttthtth","Marathon"
"ingeborgR",58,"2HRK","h","thththththhhhhhtthhttthhthhthtthtxttthtttthhhhhtthhhhxtthtthttthhhtthttthhhhtththhhhhhthhttthhttthtttt","Marathon"
"ingeborgR",59,"2HRK","t","xthtthhhhthhthhtththhtttthhhtttttthhxtthxtthhththhththhtthhhhttthtthhththttttttthhhhtthhhtthhttxttthhhtt","Marathon"
"ingeborgR",60,"2HRK","h","thtthhthtthhhttttthtthhttxtththhhtttttthttthhhhhtttthhhtththththhthttththhtthhthhtthhthththhththtthht","Marathon"
"ingeborgR",61,"2HRK","t","hhtttthhttthhtttttthththhthhhhthtthhthhhhttthththhxhhhhthhhtthhhtthhhthhtthhththhthththhthttttthhtth","Marathon"
"ingeborgR",62,"2HRK","h","hthtttthtthhhttthhhhtthtttttththhhhhhhttttthhththhhttttttttthxttthththtthhhhtttthtthhthtttttxthtttttht","Marathon"
"ingeborgR",63,"2HRK","h","hhtttttththttttthhthttthttxtthtththttthhhthtthhhththththhtthhthxhhtttttthhththtthhtthhhhhhhhtthtthhthh","Marathon"
"ingeborgR",64,"2HRK","t","hhtthhththttthtthhththttthhththhhtthhxththhhttthththttxthttttththtthhtthhtthhhtthhthttthtthththtthhthh","Marathon"
"ingeborgR",65,"2HRK","h","ttthhhtthttttthhthththtttttthhhhhhthhhtttttttthhxhhhtttthhhtthttthhthtthttthhhtthththhhhthhthhhhhhhhh","Marathon"
"ingeborgR",66,"2HRK","h","thththtttthhthhhhtthhthhthxthhttthhhhtthhhththhthttththttxhthhttxtthtthhhthxhthtthhhthhhxthhthxtththhhthht","Marathon"
"ingeborgR",67,"2HRK","h","ttthhhhttthtthttthttttthhhhttthhhthttthttthhhthxtthtthttttththtttthtthhththhthhhhhxhhhhttxhhthtthtththh","Marathon"
"ingeborgR",68,"2HRK","h","thththtththttthtthtxhhthhthhtthtttthhtththhthhhhthtthtthttttthhhhthhhttththhhthhttttthtthhtththhhhtht","Marathon"
"ingeborgR",69,"2HRK","h","hhhhhhhhtththhthhhtttxhhthhhttthhthththtthttthhthhthththhtththttxhhhthtttththtthhttthhthhhththhhhththt","Marathon"
"ingeborgR",70,"2HRK","h","thhtthhttththhththhtthhtththhtxtththhthhththhhtttttxthhhthhhthttththhthhxtthtthththttthtttthtthhttxtthth","Marathon"
"ingeborgR",71,"2HRK","t","xthhththhttxthtttthhthhhttthhttthhhtthhththhhhththtxttththhtthtttthhtthhtthhththtthhthtttthtthtthhthhht","Marathon"
"ingeborgR",72,"2HRK","h","hhhtthttthhhhttthhtthtttththhhhhhhhhhthhxhthhttthttthttththtthhthhtxttthtttthtththhhhxthhthhtttthththtt","Marathon"
"ingeborgR",73,"2HRK","h","ttthhhtthttthththtthhhhtxhhthhthhhhhththttthtthhhhhhhthhthhhhhhtthhhthttththhhhhhthhtthththhththhhhht","Marathon"
"ingeborgR",74,"2HRK","t","htthxtttxththhtttttththttthhtthhhhthhttthhthhtthhtttthtthhthhtttttthttttthhthtxthttthhhthxthhhhhhhhtthtt","Marathon"
"ingeborgR",75,"2HRK","h","hhhhthhhhhttttthtttttththtthhxhththttttthtxhhtthhhhthhttthxtththhhhhhhtththhxhhhththtthttthhtttttththhhh","Marathon"
"ingeborgR",76,"2HRK","h","hhhthhtttthhtxttttthtthhtthhxhthhtttthhhttththtthhhthhthhhthhthhtthhtxhhthhththttxhthhhhthtthttthxttthhtt","Marathon"
